,Unnamed: 0_x,giga_id_school,lat,lon,connectivity,school_locations,modis.LC_Type1.mode,modis.LC_Type1.var,modis.LC_Type1.evg_conif,modis.LC_Type1.evg_broad,modis.LC_Type1.dcd_needle,modis.LC_Type1.dcd_broad,modis.LC_Type1.mix_forest,modis.LC_Type1.cls_shrub,modis.LC_Type1.open_shrub,modis.LC_Type1.woody_savanna,modis.LC_Type1.savanna,modis.LC_Type1.grassland,modis.LC_Type1.perm_wetland,modis.LC_Type1.cropland,modis.LC_Type1.urban,modis.LC_Type1.crop_nat_veg,modis.LC_Type1.perm_snow,modis.LC_Type1.barren,modis.LC_Type1.water_bds,pop.population_density.var,pop.population_density.max,pop.population_density.min,human_settlement_layer_built_up.built_characteristics.mode,human_settlement_layer_built_up.built_characteristics.var,human_settlement_layer_built_up.built_characteristics.open_low_veg,human_settlement_layer_built_up.built_characteristics.open_med_veg,human_settlement_layer_built_up.built_characteristics.open_high_veg,human_settlement_layer_built_up.built_characteristics.open_water,human_settlement_layer_built_up.built_characteristics.open_road,human_settlement_layer_built_up.built_characteristics.built_res_30,human_settlement_layer_built_up.built_characteristics.built_non_res_3,human_settlement_layer_built_up.built_characteristics.built_non_res_3-6,human_settlement_layer_built_up.built_characteristics.built_non_res_6-15,human_settlement_layer_built_up.built_characteristics.built_non_res_15-30,human_settlement_layer_built_up.built_characteristics.build_non_res_30,human_settlement_layer_built_up.built_characteristics.built,global_human_modification.gHM.var,global_human_modification.gHM.min,transmission_line_distance,nightlight.avg_rad.var,nightlight.avg_rad.max,nightlight.avg_rad.min,nightlight.cf_cvg.var,nightlight.cf_cvg.max,nightlight.cf_cvg.min,avg_d_kbps_mobile,avg_u_kbps_mobile,avg_lat_ms_mobile,tests_mobile,devices_mobile,ookla_distance_mobile,avg_d_kbps_fixed,avg_u_kbps_fixed,avg_lat_ms_fixed,tests_fixed,devices_fixed,ookla_distance_fixed,boundary_Barolong,boundary_Bobonong,boundary_Boteti,boundary_Chobe,boundary_Francistown,boundary_Gaborone,boundary_Ghanzi,boundary_Kgalagadi North,boundary_Kgalagadi South,boundary_Kgatleng,boundary_Kweneng East,boundary_Kweneng West,boundary_Lobatse,boundary_Mahalapye,boundary_Ngamiland East,boundary_Ngamiland West,boundary_Ngwaketse West,boundary_North East,boundary_Orapa,boundary_Selibe Phikwe,boundary_Serowe Palapye,boundary_South East,boundary_Southern,boundary_Sowa Town,boundary_Tutume,education_level,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance,Unnamed: 0_y,primary_pop_sum,primary_pop_mean,primary_pop_min,primary_pop_max,primary_pop_variance,sec_pop_sum,sec_pop_mean,sec_pop_min,sec_pop_max,sec_pop_variance
87,87,0020c367-c17b-364c-a009-344d2bf7fc83,-25.2294473,25.6864884,1.0,"(25.6864884, -25.2294473)",10,2.2100000000000004,0,0,0,0,0,0.0,0.0,0,0.0,0.5666666666666667,0.0,0.0,0.4333333333333333,0,0,0.0,0,132693.34390655914,1031.4140625,172.98426818847656,13.0,26.798567886225808,0.05274309930134,0.2457335929446798,0.1986599473141679,0.0,0.0154048791661894,0.0,0.0216470049249799,0.1942503722368571,0.267437865078456,0.0,0.0,0.5125415187263773,0.0041486881743261,0.5044217109680176,251.89607590042,18.91564012258226,20.00916663805644,1.5491666744152706,0.2914814814814815,14.083333333333334,12.583333333333334,3726,3398,206,1,1,0.0,1164,2373,210,5,2,562.618819405393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.77,0.5,0.62,743,934.946495056152,186.98929901123,123.216453552246,223.561126708984,1261.32060036202,647.365280151367,129.473056030273,85.3161773681641,154.795715332031,604.714900935199
88,88,06a30644-aba8-3eea-810c-19a56b0104c5,-23.1091127,27.134933,0.0,"(27.134933, -23.1091127)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,3.761490433258407e-13,7.560386657714844,7.560384750366211,11.0,20.86588400976096,0.0766550522648083,0.4111498257839721,0.0174216027874564,0.0,0.0,0.0,0.494773519163763,0.0,0.0,0.0,0.0,0.5052264808362369,1.421387730761293e-05,0.1609773635864257,840.509666514463,0.0031004999613312,0.4266666620969772,0.183333333581686,0.3609259259259259,14.416666666666666,12.833333333333334,235465,13051,21,3,1,29818.88152721897,10044,7262,39,1,1,31045.870611520146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63.3,28.78,10.75,348,7.75259220600128,1.93814805150032,1.52076411247253,2.39589548110962,0.138791043956064,4.78711885213852,1.19677971303463,0.939050853252411,1.47943246364594,0.0529195324670446
89,89,bcea27aa-5995-37cb-a886-707e34550ac5,-23.9507551,22.9705353,1.0,"(22.9705353, -23.9507551)",7,8.64,0,0,0,0,0,0.0,0.6,0,0.0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0.5504259467124939,0.5504259467124939,11.0,22.629866905452648,0.3262210796915167,0.2419023136246786,0.0,0.0,0.0,0.0,0.4318766066838046,0.0,0.0,0.0,0.0,0.5681233933161953,0.0005703822464625,0.0352919213473796,1656.6066304896956,0.0090006132496508,0.5116666657850146,0.1691666649033625,0.3850666666666666,14.583333333333334,13.083333333333334,54194,31078,27,1,1,37671.287751502605,18676,3714,21,2,2,39370.161404288585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,294.7,36.21,2.47,531,9.19981944561005,2.29995486140251,1.35812330245972,4.08878374099731,1.122924095361,5.70892941951752,1.42723235487938,0.842780709266663,2.53728652000427,0.432415384903758
90,90,dc78f0da-761a-3298-bfb2-47922caf62f3,-18.8401309,22.5761663,0.0,"(22.5761663, -18.8401309)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0,1.1832342147827148,1.1832342147827148,11.0,18.44109503014808,0.0523255813953488,0.3657505285412262,0.1952959830866807,0.0,0.0,0.0,0.3866279069767442,0.0,0.0,0.0,0.0,0.6133720930232558,0.0019037639280651,0.0644344091415405,366.7908065868753,0.0137426761583442,0.6408333331346512,0.1566666656484206,0.361304012345679,13.166666666666666,11.583333333333334,35487,10990,56,2,1,17943.27032923146,9794,4110,47,1,1,25642.266444011573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.43,73.5,17.94,423,5.63398635387421,1.40849658846855,1.00706112384796,2.11368608474731,0.19801767569493,3.38324779272079,0.845811948180199,0.604747176170349,1.26928317546844,0.0714068865032977
91,91,e500ce27-096c-3e9f-ab34-8fe07b5860a0,-24.6372693,23.54523,1.0,"(23.54523, -24.6372693)",7,1.25,0,0,0,0,0,0.0,0.8333333333333334,0,0.0,0.1666666666666666,0.0,0.0,0.0,0,0,0.0,0,4.561508920929037e-15,1.0558390617370603,1.0558388233184814,2.0,20.22500761588428,0.0799373040752351,0.438871473354232,0.0501567398119122,0.0,0.0,0.0,0.4310344827586206,0.0,0.0,0.0,0.0,0.5689655172413793,5.166863623593284e-06,0.0762134417891502,4660.818716675351,0.0027317315983202,0.3516666671882073,0.150833332290252,0.3885185185185185,14.083333333333334,12.416666666666666,3392,1567,45,1,1,75381.71727648599,5830,5792,36,2,1,30131.111418800043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,224.09,92.62,27.78,705,0.37734080851078,0.0754681617021561,0.0696251764893532,0.0828662738204002,2.17676746033657e-05,0.236107341945171,0.0472214683890343,0.0435654334723949,0.0518505685031414,8.52242669194037e-06
92,92,5cc17e9f-a48e-31cd-9a8a-9037a3a075a5,-24.6663186,25.8874404,0.0,"(25.8874404, -24.6663186)",13,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,1.3420099599493868e-10,215.44802856445312,215.447998046875,13.0,44.12335262319485,0.2993446984627513,0.1421708711076074,0.0085977532518722,0.000591249507292,0.0479404808829325,0.0,0.0,0.0034735908553409,0.4419590067008278,0.0,0.0,0.4986450532124556,0.0012429251415026,0.8467597365379333,1256.161475908537,60.0670956737268,41.672499656677246,15.706666946411133,0.2282666666666666,14.5,13.25,10229,6013,34,2,2,205.0311950673349,3807,19857,24,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.66,0.35,0.16,468,264.247688293457,66.0619220733643,64.6221618652344,68.1673965454102,1.76969511773132,188.90340423584,47.22585105896,46.1966094970703,48.7309989929199,0.904389814855676
93,93,e402574c-bb23-306f-a7f3-fbbf0e7551b5,-21.919123000000003,27.2983143,0.0,"(27.2983143, -21.919123000000003)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,5.953692794315025e-05,5.452118873596191,5.427534580230713,2.0,29.876642524329057,0.178302504501555,0.344655426420036,0.0328613521034539,4.092322802422655e-05,0.0,0.0,0.0228760844655426,0.1964314945162874,0.2187755770175151,0.0,0.0,0.5558602062530692,0.0130370987171845,0.3567681610584259,419.5911862631328,0.9161578102023684,3.942499975363413,0.3374999983546634,0.2546939300411522,13.833333333333334,12.5,30662,12637,29,1,1,51669.22658195984,10024,9458,40,1,1,301.797227869276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,57.07,2.3,2.26,218,115.032211303711,28.7580528259277,24.2919807434082,32.5632362365723,10.0543456512842,72.7398557662964,18.1849639415741,15.3608732223511,20.5911464691162,4.02031167749891
94,94,decf057f-fe2d-3df0-8d37-4a61b11c1fb1,-21.998206,28.422757300000004,1.0,"(28.422757300000004, -21.998206)",10,1.76,0,0,0,0,0,0.0,0.0,0,0.0,0.7333333333333333,0.0,0.0,0.2666666666666666,0,0,0.0,0,1.23511626166694e-13,5.4859395027160645,5.485938549041748,2.0,25.470196705285183,0.1139148191365227,0.2713681446907818,0.1413360560093348,0.0,0.0,0.0,0.1249270711785297,0.2216306884480746,0.1251458576429404,0.0,0.0,0.5266190198366394,0.0305746774864669,0.2349489629268646,696.5314948886687,0.8006745529946248,3.251666665077209,0.3124999993791182,0.2876157407407407,14.916666666666666,13.5,26777,6415,33,2,1,2613.7585767540704,559,2138,88,3,2,2256.2581900797577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,59.52,2.47,1.64,930,40.7750988006592,10.1937747001648,6.41186380386353,14.4145669937134,14.1915551764656,24.7619686126709,6.19049215316772,3.89380693435669,8.75370216369629,5.23371860374607
95,95,2e47dd2f-d3d5-332b-bd8d-ea68b2e8a317,-24.540967,26.0371963,1.0,"(26.0371963, -24.540967)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.1677462837578337e-12,14.24612045288086,14.24611759185791,2.0,28.99774881211213,0.1639963527419564,0.326364465285919,0.0297642308193304,6.512960791976033e-05,0.0,0.0,0.057314054969389,0.1503842646867265,0.2721115018887586,0.0,0.0,0.5201901784551257,0.000897585676648,0.3913078606128692,340.59526962460944,1.5233578567865695,5.637500007947286,1.253333330154419,0.4690666666666666,14.333333333333334,12.666666666666666,45974,44459,34,1,1,44.67877337662504,9652,815,36,2,1,141.8799722669646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.51,0.99,0.25,123,170.664070129395,42.6660175323486,35.3746376037598,47.1847839355469,20.1238226178139,108.411653518677,27.1029133796692,22.4711799621582,29.973388671875,8.12041415320778
96,96,5552b506-6e3f-32e2-9582-d97f0ba183eb,-25.0911146,25.6275831,0.0,"(25.6275831, -25.0911146)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1125.4068656315085,126.53095245361328,14.847412109375,2.0,21.398770054204057,0.050268037613147,0.436154319360225,0.1030846295808067,0.0,0.0,0.0,0.23060022849108,0.1798927849547412,0.0,0.0,0.0,0.5895069865541788,0.0002577346576812,0.2299768477678299,258.6931392372909,0.2308461577623205,1.9750000139077504,0.2750000019247333,0.1512037037037037,13.583333333333334,12.833333333333334,7676,1448,30,1,1,13258.462717431246,3872,1872,81,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,12.69,0.81,3.35,287,24.562192440033,4.91243848800659,2.97952079772949,5.92509937286377,1.01277544314111,16.8505928516388,3.37011857032776,2.06304669380188,4.1025915145874,0.473001669773598
97,97,6ef6d674-a8ff-3e18-bbf8-af47525b30a9,-19.9954829,23.4398323,1.0,"(23.4398323, -19.9954829)",10,1.25,0,0,0,0,0,0.0,0.0,0,0.0,0.8333333333333334,0.0,0.0,0.1666666666666666,0,0,0.0,0,2.2456659303035283e-14,2.130034208297729,2.130033731460572,2.0,27.537996152191504,0.0512790607262265,0.3649793950703677,0.114921079231786,0.0,0.0180779099603452,0.0,0.0214991058238084,0.103219034289713,0.3260244148977529,0.0,0.0,0.5492574449887256,0.0034706084921061,0.3479106426239013,515.2734744306438,12.784023243630005,20.905833164850872,3.3608333468437195,0.2155555555555555,13.333333333333334,12.166666666666666,14641,12393,375,2,2,1241.6920895223163,1281,1221,54,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.75,0.51,0.43,859,122.781988143921,30.6954970359802,27.855110168457,34.4968757629395,6.42945882004528,79.939567565918,19.9848918914795,18.1356029510498,22.4598522186279,2.72539006330953
98,98,0d60f2f5-c6d6-3969-87f0-52be4a6fa23d,-25.729208,25.0922487,1.0,"(25.0922487, -25.729208)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,6667.548086493277,245.5127716064453,14.847412109375,2.0,21.31763666031033,0.033963196245523,0.3332098308015314,0.1652463875509447,0.0,0.0,0.0,0.2693590218599481,0.1924169445473632,0.0058046189946893,0.0,0.0,0.5324194145979992,0.0027549251516179,0.2174842357635498,252.35920979734507,0.1390832049723092,1.639166682958603,0.2558333377043406,0.2936111111111111,13.666666666666666,12.416666666666666,63924,10156,23,1,1,35033.92040659605,89031,66793,12,1,1,34523.66731796597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,83.32,11.57,1.83,788,18.7893524169922,9.39467620849609,5.71940517425537,13.0699472427368,13.5076171751289,12.0000891685486,6.00004458427429,3.65278005599976,8.34730911254883,5.50965076569588
99,99,23d4804e-cc0d-3c69-9502-17521a85568a,-23.4064704,27.1287498,1.0,"(27.1287498, -23.4064704)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,2.4140908750762906e-13,7.560386180877685,7.560384750366211,11.0,22.351214010169794,0.2638453500522466,0.2675026123301985,0.0135841170323928,0.0,0.0,0.0,0.455067920585162,0.0,0.0,0.0,0.0,0.544932079414838,1.0395147137501576e-05,0.1609867066144943,26.712096286471933,0.2771687102342849,1.943333347638448,0.1858333361645539,0.2621296296296296,14.416666666666666,13.25,4021,2241,31,1,1,21387.041193908182,1991,1028,810,1,1,21387.041193908182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,96.14,40.96,2.96,924,20.6973359584808,5.17433398962021,3.17542147636414,7.2123966217041,2.38892604457369,12.7803194522858,3.19507986307144,1.9607789516449,4.45355558395386,0.910871935333471
100,100,2b3ec872-52ea-35eb-aa36-320d1e3ef93c,-20.588958,27.650051300000005,0.0,"(27.650051300000005, -20.588958)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,9.789699914916931e-13,13.695772171020508,13.69576930999756,2.0,21.159435312820065,0.0343882382257662,0.399784035218872,0.0786610183570064,0.0,0.0130409502450369,0.0,0.3546806213140626,0.0998421795830218,0.0196029570562339,0.0,0.0,0.5258742420466817,0.0057252149369373,0.4354963004589081,114.3222725406401,0.4885439048503401,2.8291666954755783,0.35166666454946,0.1502777777777778,14.166666666666666,13.333333333333334,3067,50182,61,4,1,439.4029495412349,6564,1673,65,1,1,8914.56995822592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65.3,3.65,0.74,395,27.7512574195862,6.93781435489655,5.07765102386475,9.13971138000488,2.37775788152423,18.2971141338348,4.57427853345871,3.34782528877258,6.02604579925537,1.03363579366417
101,101,ac421601-2b1c-35df-863c-a57b9e02887e,-21.43374,25.5794583,0.0,"(25.5794583, -21.43374)",10,1.16,0,0,0,0,0,0.0,0.033333333,0,0.0,0.8666666666666667,0.0,0.0,0.1,0,0,0.0,0,1.8947806286936004e-14,2.705728769302368,2.70572829246521,2.0,25.43202019290513,0.0894028688980318,0.3770710552652063,0.0869009229400644,0.0,0.0033915267430223,0.0,0.0890692761036361,0.2289002557544757,0.1252640942955632,0.0,0.0,0.5567663738463249,0.0109960023978823,0.1731478720903396,1706.8850084091314,6.990992688031393,9.3233333726724,0.406666662544012,0.2738666666666666,13.416666666666666,12.166666666666666,4896,10,49,1,1,830.7083863701367,1455,393,60,1,1,245.65306875109675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,198.19,1.05,0.77,548,97.11110496521,24.2777762413025,10.9676952362061,37.7182769775391,110.572132876436,59.3933248519897,14.8483312129974,6.70786190032959,23.0685653686523,41.3602540436406
102,102,4dbdad0a-d5d5-3c2b-a575-a159c143c691,-22.562521,27.0536284,1.0,"(27.0536284, -22.562521)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,3.9299153780311724e-14,5.427535057067871,5.427534580230713,11.0,20.270326455761047,0.0626702997275204,0.4277929155313351,0.0544959128065395,0.0,0.0,0.0,0.4550408719346049,0.0,0.0,0.0,0.0,0.5449591280653951,0.0042471314325355,0.1784776747226715,2002.1805884658088,0.0051694401475466,0.5808333332339922,0.3299999982118606,0.2938666666666666,14.083333333333334,12.583333333333334,106960,31177,36,1,1,2468.761742625385,23107,68576,9,6,2,2797.652715793636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,4.45,2.56,1.52,754,10.470588684082,2.09411773681641,1.6185257434845,2.72533869743347,0.18270469699868,6.62100732326508,1.32420146465302,1.02346408367157,1.72334980964661,0.0730559466104808
103,103,6dd4bc76-ef06-3f5a-8411-ef7c362f6b18,-22.5611584,27.1012893,1.0,"(27.1012893, -22.5611584)",10,1.6415999999999995,0,0,0,0,0,0.0,0.0,0,0.0,0.76,0.0,0.0,0.24,0,0,0.0,0,1.2631870857957337e-13,5.427535533905029,5.427534103393555,2.0,30.38845600094985,0.220225558801549,0.322949928663632,0.0199062436306814,3.396969902846661e-05,0.0,0.0,0.0067939398056933,0.1137984917453631,0.3162918676540526,0.0,0.0,0.5631157007948909,0.0029937552949472,0.3449152112007141,4.3230602844987365,2.5557870024132,8.643333355585733,2.279166658719381,0.2562037037037037,14.166666666666666,13.083333333333334,86773,1092,24,1,1,1577.142440801952,2278,3993,28,3,1,390.8404709980824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2.75,0.56,0.62,887,131.607774734497,32.9019436836243,28.5425891876221,38.3685340881348,14.2624456229648,83.2213039398193,20.8053259849548,18.0487174987793,24.2620868682861,5.70295164923914
104,104,87ddfdad-758d-3f3e-8739-60478d023f98,-24.5787346,25.9392087,0.0,"(25.9392087, -24.5787346)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.034802860683865e-10,215.44802856445312,215.447998046875,11.0,23.047472927151667,0.1174785100286533,0.3089780324737344,0.0487106017191977,0.0,0.0,0.0,0.3099331423113658,0.2148997134670487,0.0,0.0,0.0,0.4751671442215854,0.0014912242421156,0.5567111372947693,1267.5337909134616,21.313097890024803,19.290833075841267,1.6658333390951157,0.2662037037037037,14.416666666666666,13.0,77725,23066,19,4,3,1635.268073668973,28482,15653,8,5,4,1635.268073668973,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.52,0.53,273,154.091106414795,30.818221282959,23.3937492370605,41.5221672058105,43.5892284555442,110.155490875244,22.0310981750488,16.7235469818115,29.6830539703369,22.2759540963374
105,105,5db132b5-61ec-38e5-8609-cc0fbc7af208,-21.0767065,27.345737100000004,0.0,"(27.345737100000004, -21.0767065)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,14.69620863266892,13.213696479797363,4.5435075759887695,2.0,28.423332728401903,0.119813152147537,0.3615020626061636,0.0817762678961417,0.0,0.0,0.0,0.0144382431448677,0.1378912885222033,0.2845789856830866,0.0,0.0,0.5630914826498423,0.0004275237939638,0.2884280681610107,706.4838224593549,0.812124503816129,3.100000023841858,0.3716666664307316,0.2481481481481481,14.333333333333334,13.083333333333334,50605,34420,20,1,1,18936.76008521032,3976,1954,47,1,1,2216.168291982141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,19.89,3.89,0.66,358,88.1365604400635,22.0341401100159,16.7814636230469,25.136531829834,11.1025551945738,55.1835966110229,13.7958991527557,10.7974338531494,15.279109954834,3.15258057553245
106,106,459364ea-254d-3b67-971a-9050f524790a,-24.6118724,25.9324523,0.0,"(25.9324523, -24.6118724)",13,1.0399999999999998,0,0,0,0,0,0.0,0.0,0,0.0,0.1333333333333333,0.0,0.0,0.8666666666666667,0,0,0.0,0,4.3655745685100555e-11,215.44802856445312,215.4480133056641,13.0,33.67395516775096,0.2674979333149628,0.1923050427114907,0.0266946817305042,0.0,0.0046844860843207,0.0,0.0033411408101405,0.0862496555524938,0.4110980986497657,0.0,0.0,0.4911821438412785,0.0053480602788954,0.6529256105422974,331.9638839410618,22.57625375156869,34.25166686375936,16.713333527247112,0.3117592592592591,14.5,13.083333333333334,33498,30974,21,1,1,0.0,972,3065,60,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.35,0.27,0.12,441,240.159049987793,60.0397624969482,52.8859329223633,65.7106857299805,22.4593985308056,171.68310546875,42.9207763671875,37.8067016601562,46.9747619628906,11.4777054352744
107,107,a8578a46-4e48-3d9d-949a-8fdf53db60ea,-24.8591578,25.863313100000003,0.0,"(25.863313100000003, -24.8591578)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,3.3343647733146765e-10,215.44805908203125,215.447998046875,2.0,29.31621881836672,0.1566791353902543,0.366078377224914,0.049205432681445,0.0,0.0151382019933221,0.0,0.0,0.0934150076569678,0.3185549669871714,0.0,0.0,0.5871011472899355,0.0001717873459297,0.5713886618614197,322.40645276522264,13.721543455420305,16.397499958674114,2.6733333269755044,0.3072222222222221,14.166666666666666,12.666666666666666,714,2865,39,1,1,530.8586303346441,2480,2424,31,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,8.83,0.31,0.71,403,240.134635925293,60.0336589813232,57.6819801330566,62.3048553466797,3.69475720881383,171.665641784668,42.916410446167,41.2352600097656,44.5400276184082,1.88817896225737
108,108,6d891f9d-c1fd-3171-9c95-4220c763f300,-24.1022323,25.029927800000003,0.0,"(25.029927800000003, -24.1022323)",10,0.9504,0,0,0,0,0,0.0,0.0,0,0.0,0.88,0.0,0.0,0.12,0,0,0.0,0,2.6667282922354382e-14,2.2604596614837646,2.2604591846466064,2.0,27.71913119637341,0.0805318850079595,0.3551362487124263,0.125198988669351,9.364172675344132e-05,0.0082404719543028,0.0,0.009036426631707,0.2413147298436183,0.1733308362206199,0.0,0.0,0.5692012360707931,0.0014961527338223,0.2925778329372406,246.077196181484,1.4861372972599451,4.993333339691162,0.4549999963492155,0.3324974279835391,14.416666666666666,12.833333333333334,434,430,31,1,1,36858.71548607393,1019,2631,830,1,1,43945.99146644572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,92.16,0.16,0.16,87,22.3846945762634,5.59617364406586,5.01589632034302,6.50113010406494,0.306953291180363,14.3592841625214,3.58982104063034,3.29475450515747,4.02688217163086,0.0750219055471852
