,giga_id_school,lat,lon,connectivity,school_locations,modis.LC_Type1.mode,modis.LC_Type1.var,modis.LC_Type1.evg_conif,modis.LC_Type1.evg_broad,modis.LC_Type1.dcd_needle,modis.LC_Type1.dcd_broad,modis.LC_Type1.mix_forest,modis.LC_Type1.cls_shrub,modis.LC_Type1.open_shrub,modis.LC_Type1.woody_savanna,modis.LC_Type1.savanna,modis.LC_Type1.grassland,modis.LC_Type1.perm_wetland,modis.LC_Type1.cropland,modis.LC_Type1.urban,modis.LC_Type1.crop_nat_veg,modis.LC_Type1.perm_snow,modis.LC_Type1.barren,modis.LC_Type1.water_bds,pop.population_density.var,pop.population_density.max,pop.population_density.min,human_settlement_layer_built_up.built_characteristics.mode,human_settlement_layer_built_up.built_characteristics.var,human_settlement_layer_built_up.built_characteristics.open_low_veg,human_settlement_layer_built_up.built_characteristics.open_med_veg,human_settlement_layer_built_up.built_characteristics.open_high_veg,human_settlement_layer_built_up.built_characteristics.open_water,human_settlement_layer_built_up.built_characteristics.open_road,human_settlement_layer_built_up.built_characteristics.built_res_30,human_settlement_layer_built_up.built_characteristics.built_non_res_3,human_settlement_layer_built_up.built_characteristics.built_non_res_3-6,human_settlement_layer_built_up.built_characteristics.built_non_res_6-15,human_settlement_layer_built_up.built_characteristics.built_non_res_15-30,human_settlement_layer_built_up.built_characteristics.build_non_res_30,human_settlement_layer_built_up.built_characteristics.built,global_human_modification.gHM.var,global_human_modification.gHM.min,transmission_line_distance,nightlight.avg_rad.var,nightlight.avg_rad.max,nightlight.avg_rad.min,nightlight.cf_cvg.var,nightlight.cf_cvg.max,nightlight.cf_cvg.min,avg_d_kbps_mobile,avg_u_kbps_mobile,avg_lat_ms_mobile,tests_mobile,devices_mobile,ookla_distance_mobile,avg_d_kbps_fixed,avg_u_kbps_fixed,avg_lat_ms_fixed,tests_fixed,devices_fixed,ookla_distance_fixed,boundary_Barolong,boundary_Bobonong,boundary_Boteti,boundary_Chobe,boundary_Francistown,boundary_Gaborone,boundary_Ghanzi,boundary_Kgalagadi North,boundary_Kgalagadi South,boundary_Kgatleng,boundary_Kweneng East,boundary_Kweneng West,boundary_Lobatse,boundary_Mahalapye,boundary_Ngamiland East,boundary_Ngamiland West,boundary_Ngwaketse West,boundary_North East,boundary_Orapa,boundary_Selibe Phikwe,boundary_Serowe Palapye,boundary_South East,boundary_Southern,boundary_Sowa Town,boundary_Tutume,education_level,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance
0,08e48524-1a92-367a-9cff-89174c9e5ee2,-19.9754135,23.4047189,1.0,"(23.4047189, -19.9754135)",10,2.16,0,0,0,0,0,0.0,0.0,0,0.0,0.6,0.0,0.0,0.4,0,0,0.0,0,1.7368822429691342e-14,2.130034208297729,2.130033731460572,13.0,29.147372463708944,0.0964735976612461,0.356257993787685,0.0884706742188927,0.0,0.0,0.0,0.0067970034715877,0.0930750959254522,0.3589256349351361,0.0,0.0,0.5412022656678238,0.0012359814409154,0.310761421918869,261.12003198691224,1.2647559413656198,5.901666680971782,1.575833315650622,0.2175999999999999,12.916666666666666,11.916666666666666,72202,4804,126,5,1,1600.5497736874593,21922,4450,52,1,1,1454.0835771329375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.55,0.71,1.45
1,ce03adba-a9ae-30f5-bac8-ca97bf6de22c,-20.009715600000003,23.4225029,1.0,"(23.4225029, -20.009715600000003)",10,1.25,0,0,0,0,0,0.0,0.0,0,0.0,0.8333333333333334,0.0,0.0,0.1666666666666666,0,0,0.0,0,1.2631870857957336e-14,2.1300339698791504,2.130033731460572,2.0,30.301992609586936,0.0626384864496335,0.2896284302028294,0.1994204874723027,0.001491392534515,0.0089909664223623,0.0,0.0318731890233509,0.1154337821714675,0.273649224475882,0.0,0.0,0.5621697630816431,0.0062327062031346,0.3121851086616516,652.7347306162094,10.738924004442143,14.650833169619242,2.244999974966049,0.2049999999999999,13.25,12.083333333333334,4642,17095,58,9,1,584.0530617674813,43304,52415,26,10,5,47.534944685142094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.63,0.47,0.63
2,f46c297b-a009-31e7-884d-a56fe3b23a06,-21.911796,27.2982213,1.0,"(27.2982213, -21.911796)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,7.011092546033776e-09,5.427801132202148,5.427534103393555,2.0,30.5399704296559,0.1979785217940619,0.336197094125079,0.0301326595072646,0.0,0.0,0.0,0.0374605180037902,0.1809854706253948,0.2073278584965255,0.0,0.0,0.5643082754264056,0.0057189492837711,0.3567681610584259,429.9438989069312,1.1475530310503708,3.942499975363413,0.2816666685976087,0.2424074074074074,13.833333333333334,12.583333333333334,30662,12637,29,1,1,51694.28187077629,10024,9458,40,1,1,759.5849388540587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,57.18,2.41,2.64
3,e14f42af-fd97-3059-9a5c-4f2ca709fed3,-21.9863758,27.8371886,0.0,"(27.8371886, -21.9863758)",13,1.4400000000000002,0,0,0,0,0,0.0,0.0,0,0.0,0.2,0.0,0.0,0.8,0,0,0.0,0,8.27842288547092e-10,612.1385498046875,612.1384887695312,13.0,28.00355972590199,0.0845395749923005,0.3322554152551072,0.1437737398624371,0.0,0.0066214967662457,0.0,0.0178626424391746,0.0748896417205625,0.340057488964172,0.0,0.0,0.5671902268760908,0.0024925943325769,0.5500408411026001,903.1090729624632,14.51388239168489,13.168333371480308,0.69749998797973,0.1386666666666667,14.333333333333334,13.416666666666666,91938,21542,37,2,1,309.0528807709925,12458,12283,23,7,6,241.21472586598244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.11,0.1,0.31
4,35746b0c-32a5-32ea-91ff-9673b2cbaf95,-18.5255499,22.1505772,0.0,"(22.1505772, -18.5255499)",10,0.09,0,0,0,0,0,0.0,0.0,0,0.0,0.9,0.1,0.0,0.0,0,0,0.0,0,5.2735593669694936e-15,1.183234453201294,1.1832342147827148,3.0,16.719605819563856,0.0029991431019708,0.1443873179091688,0.4338046272493573,0.0,0.0,0.0,0.418808911739503,0.0,0.0,0.0,0.0,0.581191088260497,0.0048175637556513,0.0592529401183128,334.3645988691414,0.0202284531885979,0.7141666685541471,0.1483333334326743,0.3437333333333334,13.166666666666666,11.666666666666666,55633,24691,48,1,1,38760.46161496103,7277,8987,31,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,209.44,36.55,24.58
5,9f132c6d-8e07-3dab-b9d5-21a802b75613,-24.6930778,25.5128583,1.0,"(25.5128583, -24.6930778)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,3.0877906541673494e-14,2.2604596614837646,2.2604591846466064,2.0,23.08609307562369,0.1172566371681416,0.3864306784660767,0.0254424778761061,0.0,0.0011061946902654,0.0,0.2782079646017699,0.1915560471976401,0.0,0.0,0.0,0.5302359882005899,0.0043630905955089,0.1959206908941269,208.9770093572341,0.3657738920225631,2.240833302338918,0.3191666655863325,0.3152,13.5,12.0,3216,10034,39,1,1,3913.1365378006312,4628,5836,30,14,2,3913.1365378006312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,30.69,1.06,0.54
6,23be08d3-4c8b-3bf6-b6a9-4d625ce03c3b,-24.2957295,26.1620179,1.0,"(26.1620179, -24.2957295)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.908816040757997e-12,14.246121406555176,14.246116638183594,2.0,23.04650988779463,0.1168206556132135,0.404126059992406,0.0156942159220351,0.0,0.0069611441589672,0.0,0.3008479939248196,0.1218833059106442,0.0336666244779141,0.0,0.0,0.543602075686622,0.0001973977681998,0.2185443937778473,241.7438817624934,0.4066693892959747,2.646666675806045,0.300833332662781,0.1653333333333333,14.0,12.916666666666666,3132,16710,19,1,1,6355.680186649327,10091,10281,14,1,1,6060.872334310888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,31.04,2.72,2.35
7,26b49731-b7db-347f-9cd7-f33a36e99673,-22.422746,28.4031353,1.0,"(28.4031353, -22.422746)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.0105496686365869e-13,5.4859395027160645,5.485938549041748,2.0,25.47804599934457,0.1844870024614276,0.3188449300594345,0.0988773488623401,0.0,0.0,0.0,0.0525304676712493,0.2577895179203938,0.0874707330251546,0.0,0.0,0.6022092813832023,0.0023644369275904,0.4399032592773437,20.574010798707604,0.6810996852136725,3.074999988079071,0.2366666691377758,0.413451646090535,15.333333333333334,13.75,26777,6415,33,2,1,52776.69146435521,2341,515,39,3,1,1279.1996036086884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,75.35,21.28,0.65
8,70deb0aa-f685-3f44-8a34-63bf60d17680,-22.600001,26.3847163,0.0,"(26.3847163, -22.600001)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,2.0842586915629605e-13,5.427535533905029,5.427534103393555,11.0,18.38060875613133,0.0268507863444572,0.2550824702723437,0.2635212888377445,0.0,0.0,0.0,0.4545454545454545,0.0,0.0,0.0,0.0,0.5454545454545454,3.1562731502769254e-05,0.1547773629426956,77.98795922938736,0.1063440640828365,1.399999998509884,0.2016666655739148,0.3111111111111111,14.333333333333334,13.0,87697,41195,32,1,1,3115.3727929311303,3507,1758,37,1,1,4746.187264234638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,72.73,3.49,2.11
9,0d7db491-5442-3f2b-9bee-6e48f1f86814,-21.9864179,27.8467744,1.0,"(27.8467744, -21.9864179)",13,2.16,0,0,0,0,0,0.0,0.0,0,0.0,0.4,0.0,0.0,0.6,0,0,0.0,0,1.661086110605134,612.1385498046875,608.0374755859375,13.0,30.01775800589085,0.175543727307977,0.2804117170150516,0.0860798759208995,0.0,0.0061687052768867,0.0,0.0118439141316225,0.0641897846240614,0.375762275723501,0.0,0.0,0.5482040255208149,0.0026872915031321,0.5382804870605469,127.18134455848484,12.104450627186049,13.43833335240682,0.9066666662693024,0.2162037037037037,14.583333333333334,13.333333333333334,9209,6397,32,1,1,0.0,5619,3878,248,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.53,0.17,0.15
10,979c2daf-dae8-3ebc-9f1c-a099a599cd1b,-24.6299501,26.4035223,0.0,"(26.4035223, -24.6299501)",13,1.8144,0,0,0,0,0,0.0,0.0,0,0.0,0.28,0.0,0.0,0.72,0,0,0.0,0,11.12834970644032,14.246119499206545,6.145947456359863,2.0,24.19100643479605,0.154727618113855,0.3794350144003922,0.0121330963907102,0.0,0.0091304614253324,0.0,0.2063239169066732,0.2057111342606777,0.0325387585023592,0.0,0.0,0.5554261903302898,0.0065639927007481,0.3387206196784973,159.21228445647284,0.2270659352375073,2.2191666762034097,0.4208333346371849,0.3739814814814815,14.333333333333334,12.833333333333334,76732,2062,31,1,1,6698.590872070939,12855,4111,76,1,1,2100.541808075732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.89,27.8,3.89
11,930c29ab-4a14-3176-9796-1e90d421871a,-21.393204,25.580889300000003,1.0,"(25.580889300000003, -21.393204)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,6.035227187690729e-14,2.705729007720948,2.70572829246521,2.0,26.516283712530683,0.0905694350663965,0.3618275939680396,0.1031735313977042,0.0,0.0,0.0,0.0666666666666666,0.1763673193787981,0.2013954535223947,0.0,0.0,0.5555705604321405,0.0033246106489068,0.2395006716251373,15.09547198418133,2.560276915086312,6.559166669845581,0.8866666754086813,0.3220807613168724,13.5,11.833333333333334,76566,9984,39,3,3,179.2473048670217,4666,5204,69,4,3,179.2473048670217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,200.89,0.37,0.44
12,3a9875cb-2c50-3544-984b-69d66906505c,-20.1647465,22.4571907,1.0,"(22.4571907, -20.1647465)",7,0.0,0,0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,5.526443500356334e-15,1.183234453201294,1.1832342147827148,3.0,20.082084145978783,0.0157038698822209,0.2541596560104692,0.2801458216489063,0.0,0.0062628528696952,0.0,0.2721069358758646,0.1701252570573939,0.0,0.0,0.0,0.5562722004112919,0.0002452759987432,0.0363848358392715,63.105890542150135,0.9596385371747664,4.025000020861626,0.2000000017384687,0.3093492798353909,13.416666666666666,11.75,9798,3767,61,1,1,29291.59821666565,136736,122693,75,1,1,17079.53853193988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,99.18,55.45,38.72
13,b531bb77-6c4b-3d1c-ab63-542de58d539b,-24.7247933,25.644935,1.0,"(25.644935, -24.7247933)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,9.473903143468002e-15,2.260459423065185,2.260458946228028,2.0,27.218329416446416,0.1286803563339876,0.4133700739845991,0.0219688962705722,0.0,0.0103049977351653,0.0,0.0202325230258191,0.2715536765816095,0.1320776083345915,0.0,0.0,0.5743243243243243,0.0006760839620261,0.3179499804973602,310.1236679591037,1.1937286542321273,4.996666689713796,0.8308333357175192,0.2853703703703704,13.916666666666666,12.5,4393,347,42,2,1,11280.316036515696,6551,1498,592,2,2,4786.460902736215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18.77,1.59,0.5
14,fc542fcd-f68b-3d17-ac92-22588c514b20,-23.10699,27.1515213,0.0,"(27.1515213, -23.10699)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.5158245029548808e-13,7.560385704040527,7.560384750366211,11.0,21.326673272559123,0.191235632183908,0.3591954022988505,0.0211206896551724,0.0,0.0001436781609195,0.0,0.4283045977011494,0.0,0.0,0.0,0.0,0.5716954022988506,2.126667333368363e-05,0.1604567468166351,414.7544849836268,0.2697248633249162,2.0791666905085244,0.2358333362887302,0.538611111111111,14.583333333333334,12.916666666666666,235465,13051,21,3,1,31665.48263634509,10044,7262,39,1,1,32889.35974499576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63.21,30.46,9.43
15,28e11263-7014-3678-968b-23a6c3645ca2,-24.418332100000004,26.1412243,1.0,"(26.1412243, -24.418332100000004)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,2.8990143619012088e-12,14.246122360229492,14.24611759185791,2.0,27.471211459076315,0.1562930168533055,0.3301834145615536,0.072100896610737,3.720376502102013e-05,0.0176717883849845,0.0,0.0393615833922392,0.1575579448640202,0.2267941515681387,0.0,0.0,0.5762863201756018,0.0037402762313938,0.3761387169361114,746.7655185124554,5.019670159934647,9.09583330154419,0.6750000069538752,0.3289814814814815,14.0,12.416666666666666,22100,10731,28,1,1,2098.1704319789524,3849,1926,22,1,1,836.1554904661683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18.48,1.6,0.69
16,2a53820c-e561-3585-8c8c-c0595143f39e,-20.559697,27.1163663,0.0,"(27.1163663, -20.559697)",10,2.0736000000000003,0,0,0,0,0,0.0,0.36,0,0.0,0.64,0.0,0.0,0.0,0,0,0.0,0,4.263256414560601e-14,4.543508052825928,4.5435075759887695,11.0,20.796396089036417,0.1205821205821205,0.3444213444213444,0.0674982674982675,0.0,0.0,0.0,0.4674982674982675,0.0,0.0,0.0,0.0,0.5325017325017325,0.001891512119127,0.2079916596412658,638.7151027164197,0.0229589332564712,0.8558333317438761,0.280000000881652,0.3621333333333333,14.333333333333334,12.75,13418,9197,43,2,2,4879.06401745659,1269,729,36,3,2,7880.045268771565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,78.64,8.44,4.2
17,cf88ee1d-a9fc-3c4d-b3c6-92ddab9f945a,-22.722667,27.573336,0.0,"(27.573336, -22.722667)",10,2.21,0,0,0,0,0,0.0,0.033333333,0,0.0,0.7,0.0,0.0,0.2666666666666666,0,0,0.0,0,1.0105496686365869e-13,5.427535057067871,5.427534103393555,2.0,24.703873421715898,0.164896027390363,0.4038064548612859,0.0345904033029555,0.0,0.0,0.0,0.0903277780574996,0.2628769951160566,0.0435023412718392,0.0,0.0,0.6032928855546045,0.0005922437113758,0.1694453656673431,327.09425729220976,0.4393670271896852,2.703333338101705,0.2908333342832823,0.2381044238683127,14.166666666666666,12.833333333333334,25984,22032,29,1,1,1356.1922800729794,7737,1670,62,1,1,10243.010642137517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,53.79,10.35,4.44
18,bd983af4-cf98-3c89-ab42-fbf2eeb02eb0,-24.5648903,23.8577874,1.0,"(23.8577874, -24.5648903)",7,1.2096,0,0,0,0,0,0.0,0.84,0,0.0,0.16,0.0,0.0,0.0,0,0,0.0,0,6.710681393289834e-15,1.0558390617370603,1.0558388233184814,2.0,27.926837676129843,0.1507520703058982,0.3601487240155484,0.0101402737873922,0.0,0.009126246408653,0.0,0.086868345445327,0.1635964171032617,0.2193679229339192,0.0,0.0,0.530167314517492,7.411951587942704e-05,0.0694966092705726,37.54787577083334,0.0112590739174407,0.5200000007947286,0.1483333309491475,0.2274074074074074,13.833333333333334,12.583333333333334,44630,21444,20,2,1,44436.35349350118,2387,2038,36,1,1,37255.710499264205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,196.7,78.52,7.52
19,0d5ae79c-a0c8-3155-acc1-38db3f2f54e3,-21.0904355,26.329368,0.0,"(26.329368, -21.0904355)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,5.0527483431829344e-14,4.543508052825928,4.5435075759887695,11.0,18.128226864417783,0.0117546484291515,0.3158794614233811,0.2517631972643727,0.0,0.0,0.0,0.4206026928830946,0.0,0.0,0.0,0.0,0.5793973071169053,2.2414809325395544e-06,0.0715770497918129,20021.486169688327,0.0056569867737619,0.398333332190911,0.1516666660706201,0.2141333333333333,13.916666666666666,12.75,21192,4191,56,1,1,0.0,8947,499,668,4,1,24044.25727402715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,123.2,27.41,20.67
20,7f00a1ad-4504-3fcd-ae84-7279c3d29eb5,-21.9033,27.735819300000003,1.0,"(27.735819300000003, -21.9033)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,5.6141648257588166e-14,5.485939025878906,5.485938549041748,2.0,24.5278547591648,0.1904357066950053,0.3251859723698193,0.0227417640807651,0.0,0.0,0.0,0.1997874601487779,0.2618490967056323,0.0,0.0,0.0,0.5383634431455898,0.0034644615484354,0.3691154420375824,882.8661937476136,0.8592396550434979,3.716666658719381,0.2750000009934107,0.2748148148148148,14.5,13.083333333333334,30662,12637,29,1,1,3766.5816004965736,3411,5846,52,1,1,714.9255758783797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14.37,2.06,1.51
21,ba7d8883-1525-39b8-8cc6-5c239afcd09d,-21.2051699,27.4725745,1.0,"(27.4725745, -21.2051699)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,279780.61181585747,1249.3355712890625,13.695770263671877,2.0,25.88232171616312,0.1364749082007344,0.2662178702570379,0.1063647490820073,0.0,0.0,0.0,0.2122399020807833,0.1186046511627907,0.1569155446756426,0.0,0.0,0.5090575275397797,0.0020478563618983,0.470024436712265,957.6921311471118,26.745594364432616,20.86750030517578,1.0316666588187218,0.2041666666666666,14.25,13.0,11964,8860,18,1,1,1060.1288337481462,1519,701,58,1,1,960.0129652424836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.36,0.71,1.11
22,2a67b526-1510-350f-ba85-5fb2ad723cf1,-24.3979725,25.5718259,0.0,"(25.5718259, -24.3979725)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,36.05125163684159,34.205406188964844,14.950345993041992,2.0,25.36704200732854,0.0475890171727951,0.4104006985543805,0.0779567284369845,0.0,0.0016493645095566,0.0,0.028136218104201,0.3511205976520811,0.0831473755700009,0.0,0.0,0.5375958086737169,0.0037716584329058,0.4386380612850189,6.800946361850946,4.7033934759192,9.619999965031942,1.2791666686534882,0.3892103909465021,13.75,12.25,39833,26621,30,1,1,5741.544159445397,5568,5218,316,3,1,1207.732061676366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28.18,0.42,1.83
23,77a0b9c6-19f4-3152-8090-0899d3bebcea,-19.4284779,23.871270300000003,0.0,"(23.871270300000003, -19.4284779)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,3.7895612573872014e-14,2.130034208297729,2.130033731460572,11.0,18.996997807387416,0.0171428571428571,0.3444155844155844,0.1745454545454545,0.0,0.0,0.0,0.4638961038961039,0.0,0.0,0.0,0.0,0.5361038961038961,2.780596222415676e-05,0.0481112003326416,15953.352210259263,0.0052153332434942,0.4099999951819579,0.1283333338797092,0.2685333333333333,13.75,12.583333333333334,51017,23157,27,3,1,58079.50130144182,9637,1180,602,1,1,24846.400243124925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.18,48.58,16.05
24,0ee165ba-47b1-3e1d-b934-ce622cc94155,-22.655632,27.689044300000003,0.0,"(27.689044300000003, -22.655632)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.4035412064397042e-13,5.427535057067871,5.427534103393555,2.0,24.80790834160132,0.1386017665852283,0.3589550836308964,0.0721668859236985,0.0,0.0,0.0,0.1133245630520578,0.2601014846833302,0.0568502161247885,0.0,0.0,0.5697237361398233,0.0004373183446052,0.1629752069711685,74.56983456667513,0.0716787104225561,1.116666669646899,0.2050000006953874,0.2762345679012345,14.583333333333334,13.25,7813,1885,41,1,1,833.6608824748546,313,652,549,1,1,7576.467355639421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,63.05,22.99,1.92
25,96651c8a-ecf4-3834-b655-847053e6b521,-25.335716100000003,22.9776933,1.0,"(22.9776933, -25.335716100000003)",7,8.294400000000001,0,0,0,0,0,0.0,0.64,0,0.0,0.0,0.0,0.0,0.36,0,0,0.0,0,0.0607838906920804,1.0280954837799072,0.4439243376255035,12.0,26.67966501227425,0.2917797169465425,0.2620077729705947,0.0019065776930409,0.0,0.006453032191831,0.0,0.0802229229302632,0.3351910244188604,0.022438952848867,0.0,0.0,0.5621470998020093,0.002048720393889,0.0901575088500976,47585.99621354238,0.0723334103222823,1.2549999952316284,0.1949999990562597,0.501736111111111,14.75,12.583333333333334,218,357,62,2,1,43929.11363826981,6422,1062,479,5,2,8014.183237254494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,272.35,74.75,31.0
26,3771d053-3d32-340e-9f80-09f14580cfd1,-21.296673,27.467350300000003,1.0,"(27.467350300000003, -21.296673)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.2884508275116484e-12,13.695773124694824,13.69576930999756,2.0,27.70941103454112,0.0771009588268471,0.3866328257191201,0.084038353073886,0.0,0.0,0.0,0.0608009024252679,0.0985335589396503,0.2928934010152284,0.0,0.0,0.5477721376198533,0.0007740901629689,0.3643645942211151,155.83835449116305,3.130089877868309,6.486666699250539,0.97666667898496,0.3461333333333333,14.333333333333334,12.75,8615,4943,229,3,1,888.4858304808361,9555,763,28,3,1,872.0086262193508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12.46,0.39,0.5
